inventory_id,condition,status,equipment_id
13486,Good,Rented,54
13487,Good,Available,48
13488,Maintenance Required,Available,23
13489,Good,Maintenance,69
13490,Fair,Rented,53
13491,Maintenance Required,Maintenance,4
13492,Fair,Rented,35
13493,Fair,Rented,66
13494,Good,Available,7
13495,Fair,Rented,80
13496,Maintenance Required,Available,73
13497,Excellent,Available,73
13498,Fair,Available,32
13499,Fair,Maintenance,78
13500,Excellent,Rented,28
13501,Fair,Available,71
13502,Fair,Available,59
13503,Excellent,Available,77
13504,Excellent,Rented,30
13505,Excellent,Available,61
13506,Fair,Available,50
13507,Maintenance Required,Available,20
13508,Excellent,Maintenance,10
13509,Maintenance Required,Rented,32
13510,Excellent,Available,79
13511,Excellent,Maintenance,66
13512,Excellent,Available,77
13513,Excellent,Available,61
13514,Excellent,Available,15
13515,Excellent,Maintenance,59
13516,Fair,Available,35
13517,Fair,Available,33
13518,Fair,Rented,18
13519,Good,Available,61
13520,Fair,Available,9
13521,Excellent,Maintenance,12
13522,Fair,Available,35
13523,Fair,Maintenance,52
13524,Excellent,Rented,17
13525,Fair,Available,44
13526,Maintenance Required,Available,39
13527,Excellent,Available,2
13528,Maintenance Required,Rented,69
13529,Excellent,Available,39
13530,Maintenance Required,Rented,31
13531,Good,Available,22
13532,Fair,Available,65
13533,Good,Available,55
13534,Good,Available,36
13535,Excellent,Available,37
13536,Good,Available,64
13537,Maintenance Required,Available,60
13538,Excellent,Available,76
13539,Maintenance Required,Rented,58
13540,Excellent,Available,32
13541,Good,Available,2
13542,Maintenance Required,Available,25
13543,Good,Available,75
13544,Fair,Available,43
13545,Excellent,Available,45
13546,Fair,Available,74
13547,Maintenance Required,Available,3
13548,Maintenance Required,Available,56
13549,Maintenance Required,Maintenance,30
13550,Excellent,Available,67
13551,Good,Available,68
13552,Maintenance Required,Rented,7
13553,Fair,Maintenance,5
13554,Fair,Maintenance,47
13555,Excellent,Available,60
13556,Fair,Available,19
13557,Maintenance Required,Rented,57
13558,Maintenance Required,Rented,76
13559,Good,Available,32
13560,Maintenance Required,Rented,35
13561,Maintenance Required,Available,4
13562,Maintenance Required,Available,23
13563,Good,Available,64
13564,Excellent,Available,71
13565,Excellent,Available,59
13566,Maintenance Required,Rented,15
13567,Maintenance Required,Rented,24
13568,Good,Rented,67
13569,Fair,Available,30
13570,Excellent,Available,68
13571,Maintenance Required,Maintenance,22
13572,Fair,Available,42
13573,Excellent,Rented,51
13574,Fair,Maintenance,65
13575,Good,Available,78
13576,Excellent,Available,10
13577,Excellent,Available,25
13578,Good,Available,39
13579,Fair,Available,62
13580,Fair,Rented,39
13581,Fair,Available,33
13582,Fair,Rented,37
13583,Fair,Available,22
13584,Fair,Available,40
13585,Good,Available,52
13586,Maintenance Required,Available,55
13587,Maintenance Required,Available,13
13588,Excellent,Available,7
13589,Maintenance Required,Maintenance,29
13590,Fair,Rented,3
13591,Good,Available,35
13592,Excellent,Rented,17
13593,Excellent,Available,51
13594,Excellent,Maintenance,65
13595,Maintenance Required,Maintenance,42
13596,Good,Maintenance,1
13597,Excellent,Rented,75
13598,Excellent,Rented,7
13599,Fair,Available,19
13600,Maintenance Required,Available,8
13601,Excellent,Maintenance,31
13602,Maintenance Required,Available,57
13603,Maintenance Required,Maintenance,20
13604,Maintenance Required,Rented,55
13605,Fair,Maintenance,29
13606,Maintenance Required,Available,41
13607,Fair,Available,12
13608,Fair,Maintenance,6
13609,Fair,Maintenance,42
13610,Fair,Rented,9
13611,Excellent,Rented,45
13612,Good,Available,64
13613,Maintenance Required,Available,19
13614,Fair,Available,78
13615,Excellent,Rented,52
13616,Maintenance Required,Rented,16
13617,Maintenance Required,Maintenance,8
13618,Maintenance Required,Available,31
13619,Excellent,Rented,4
13620,Fair,Available,33
13621,Excellent,Available,60
13622,Good,Available,29
13623,Excellent,Maintenance,71
13624,Good,Available,53
13625,Excellent,Available,71
13626,Excellent,Available,3
13627,Maintenance Required,Available,31
13628,Maintenance Required,Maintenance,48
13629,Fair,Available,15
13630,Good,Available,78
13631,Excellent,Maintenance,44
13632,Maintenance Required,Available,64
13633,Excellent,Available,37
13634,Maintenance Required,Available,55
13635,Excellent,Available,4
13636,Excellent,Maintenance,56
13637,Excellent,Rented,45
13638,Good,Available,12
13639,Maintenance Required,Available,74
13640,Maintenance Required,Rented,25
13641,Fair,Available,15
13642,Excellent,Maintenance,3
13643,Maintenance Required,Maintenance,10
13644,Excellent,Available,47
13645,Fair,Available,60
13646,Excellent,Available,50
13647,Excellent,Available,44
13648,Maintenance Required,Available,22
13649,Excellent,Available,68
13650,Excellent,Available,40
13651,Excellent,Available,21
13652,Good,Available,11
13653,Maintenance Required,Available,70
13654,Excellent,Rented,3
13655,Good,Available,5
13656,Maintenance Required,Maintenance,65
13657,Maintenance Required,Available,46
13658,Maintenance Required,Available,60
13659,Fair,Available,56
13660,Fair,Available,3
13661,Excellent,Rented,18
13662,Fair,Maintenance,17
13663,Excellent,Available,35
13664,Maintenance Required,Available,64
13665,Fair,Available,75
13666,Good,Available,25
13667,Fair,Available,76
13668,Good,Available,47
13669,Fair,Available,48
13670,Fair,Available,80
13671,Fair,Available,22
13672,Excellent,Available,34
13673,Good,Available,51
13674,Fair,Maintenance,45
13675,Excellent,Available,56
13676,Good,Available,28
13677,Fair,Rented,2
13678,Good,Available,13
13679,Excellent,Available,10
13680,Good,Available,64
13681,Maintenance Required,Maintenance,54
13682,Good,Available,7
13683,Fair,Available,28
13684,Excellent,Available,20
13685,Excellent,Maintenance,10
13686,Excellent,Maintenance,75
13687,Good,Available,71
13688,Maintenance Required,Maintenance,65
13689,Good,Available,73
13690,Excellent,Maintenance,27
13691,Good,Maintenance,9
13692,Excellent,Maintenance,78
13693,Maintenance Required,Available,72
13694,Excellent,Maintenance,21
13695,Maintenance Required,Maintenance,20
13696,Excellent,Available,16
13697,Good,Available,31
13698,Maintenance Required,Available,67
13699,Good,Available,70
13700,Excellent,Available,65
13701,Maintenance Required,Rented,70
13702,Maintenance Required,Maintenance,76
13703,Maintenance Required,Rented,5
13704,Maintenance Required,Maintenance,72
13705,Good,Available,7
13706,Maintenance Required,Available,37
13707,Good,Available,35
13708,Maintenance Required,Available,45
13709,Fair,Available,66
13710,Good,Rented,75
13711,Good,Maintenance,4
13712,Maintenance Required,Available,6
13713,Good,Available,33
13714,Excellent,Available,34
13715,Maintenance Required,Rented,39
13716,Good,Rented,70
13717,Excellent,Available,25
13718,Maintenance Required,Available,80
13719,Maintenance Required,Rented,66
13720,Excellent,Available,68
13721,Good,Available,7
13722,Fair,Available,69
13723,Fair,Available,36
13724,Maintenance Required,Maintenance,54
13725,Good,Rented,25
13726,Good,Available,25
13727,Maintenance Required,Available,45
13728,Excellent,Available,65
13729,Fair,Maintenance,61
13730,Maintenance Required,Available,49
13731,Fair,Rented,38
13732,Fair,Maintenance,50
13733,Excellent,Maintenance,35
13734,Fair,Rented,78
13735,Excellent,Rented,16
13736,Maintenance Required,Available,6
13737,Fair,Available,13
13738,Good,Available,23
13739,Maintenance Required,Available,44
13740,Fair,Maintenance,49
13741,Fair,Available,43
13742,Fair,Available,23
13743,Fair,Available,77
13744,Maintenance Required,Available,28
13745,Fair,Maintenance,35
13746,Excellent,Maintenance,51
13747,Maintenance Required,Available,14
13748,Maintenance Required,Available,42
13749,Maintenance Required,Maintenance,57
13750,Maintenance Required,Available,17
13751,Excellent,Available,56
13752,Maintenance Required,Available,65
13753,Good,Rented,7
13754,Excellent,Rented,46
13755,Fair,Rented,60
13756,Fair,Available,57
13757,Fair,Available,25
13758,Maintenance Required,Available,73
13759,Fair,Available,42
13760,Excellent,Available,4
13761,Good,Available,27
13762,Excellent,Rented,30
13763,Maintenance Required,Available,18
13764,Maintenance Required,Available,80
13765,Fair,Available,13
13766,Excellent,Available,33
13767,Excellent,Available,51
13768,Fair,Maintenance,16
13769,Good,Rented,41
13770,Good,Available,27
13771,Excellent,Rented,11
13772,Fair,Rented,67
13773,Fair,Rented,61
13774,Excellent,Available,19
13775,Good,Available,38
13776,Excellent,Maintenance,12
13777,Maintenance Required,Maintenance,54
13778,Maintenance Required,Available,23
13779,Good,Available,52
13780,Excellent,Maintenance,6
13781,Excellent,Available,70
13782,Maintenance Required,Rented,73
13783,Excellent,Maintenance,33
13784,Good,Rented,10
13785,Fair,Available,11
13786,Excellent,Maintenance,25
13787,Good,Maintenance,35
13788,Good,Rented,72
13789,Good,Available,54
13790,Fair,Rented,27
13791,Fair,Rented,30
13792,Maintenance Required,Maintenance,14
13793,Fair,Available,26
13794,Good,Rented,61
13795,Fair,Rented,37
13796,Fair,Rented,15
13797,Maintenance Required,Available,24
13798,Good,Available,59
13799,Excellent,Rented,77
13800,Good,Available,10
13801,Maintenance Required,Rented,25
13802,Excellent,Available,66
13803,Fair,Available,14
13804,Good,Available,35
13805,Good,Maintenance,57
13806,Maintenance Required,Rented,76
13807,Fair,Available,3
13808,Fair,Maintenance,33
13809,Maintenance Required,Available,69
13810,Maintenance Required,Available,28
13811,Good,Available,25
13812,Excellent,Rented,48
13813,Good,Maintenance,32
13814,Maintenance Required,Available,59
13815,Fair,Maintenance,44
13816,Excellent,Available,37
13817,Good,Available,37
13818,Maintenance Required,Maintenance,1
13819,Fair,Rented,67
13820,Excellent,Available,53
13821,Maintenance Required,Rented,74
13822,Maintenance Required,Maintenance,50
13823,Good,Rented,27
13824,Good,Rented,69
13825,Maintenance Required,Maintenance,5
13826,Excellent,Maintenance,67
13827,Good,Available,63
13828,Good,Available,64
13829,Excellent,Available,67
13830,Good,Rented,14
13831,Fair,Available,17
13832,Good,Available,65
13833,Fair,Available,79
13834,Fair,Rented,49
13835,Fair,Available,62
13836,Maintenance Required,Available,42
13837,Good,Available,23
13838,Fair,Available,3
13839,Maintenance Required,Maintenance,49
13840,Fair,Maintenance,67
13841,Excellent,Available,72
13842,Fair,Available,74
13843,Fair,Available,62
13844,Excellent,Available,1
13845,Good,Available,69
13846,Good,Rented,39
13847,Fair,Available,13
13848,Good,Maintenance,37
13849,Excellent,Available,66
13850,Maintenance Required,Available,32
13851,Good,Maintenance,35
13852,Fair,Available,71
13853,Maintenance Required,Maintenance,74
13854,Fair,Rented,54
13855,Fair,Available,29
13856,Fair,Available,60
13857,Good,Available,23
13858,Good,Available,63
13859,Excellent,Available,41
13860,Excellent,Available,50
13861,Good,Available,24
13862,Excellent,Available,64
13863,Excellent,Available,22
13864,Maintenance Required,Maintenance,25
13865,Excellent,Rented,3
13866,Fair,Available,69
13867,Maintenance Required,Available,79
13868,Good,Maintenance,19
13869,Fair,Available,47
13870,Maintenance Required,Maintenance,6
13871,Good,Available,25
13872,Good,Available,5
13873,Fair,Maintenance,39
13874,Good,Available,16
13875,Excellent,Available,50
13876,Fair,Available,66
13877,Excellent,Available,63
13878,Good,Rented,16
13879,Excellent,Rented,33
13880,Excellent,Available,36
13881,Excellent,Maintenance,14
13882,Good,Available,18
13883,Excellent,Available,37
13884,Fair,Available,22
13885,Excellent,Available,10
13886,Good,Available,32
13887,Excellent,Available,21
13888,Good,Maintenance,73
13889,Excellent,Available,41
13890,Maintenance Required,Available,24
13891,Excellent,Available,41
13892,Excellent,Available,18
13893,Excellent,Rented,80
13894,Excellent,Available,12
13895,Fair,Available,77
13896,Excellent,Available,19
13897,Maintenance Required,Maintenance,43
13898,Good,Maintenance,39
13899,Fair,Available,12
13900,Excellent,Maintenance,42
13901,Excellent,Maintenance,39
13902,Maintenance Required,Maintenance,74
13903,Excellent,Rented,69
13904,Good,Available,53
13905,Excellent,Available,14
13906,Fair,Available,45
13907,Maintenance Required,Rented,15
13908,Excellent,Available,7
13909,Excellent,Available,15
13910,Good,Available,72
13911,Fair,Available,53
13912,Good,Available,49
13913,Good,Available,4
13914,Good,Rented,64
13915,Good,Maintenance,48
13916,Maintenance Required,Available,27
13917,Good,Available,48
13918,Maintenance Required,Available,41
13919,Maintenance Required,Maintenance,53
13920,Maintenance Required,Rented,13
13921,Good,Rented,10
13922,Fair,Available,79
13923,Excellent,Available,3
13924,Fair,Maintenance,3
13925,Good,Available,58
13926,Good,Available,26
13927,Maintenance Required,Available,40
13928,Good,Available,59
13929,Maintenance Required,Maintenance,51
13930,Maintenance Required,Maintenance,66
13931,Excellent,Maintenance,56
13932,Excellent,Available,24
13933,Fair,Available,19
13934,Fair,Available,6
13935,Maintenance Required,Available,19
13936,Maintenance Required,Maintenance,55
13937,Fair,Available,33
13938,Fair,Rented,13
13939,Good,Available,17
13940,Fair,Maintenance,70
13941,Excellent,Rented,15
13942,Fair,Available,2
13943,Good,Rented,79
13944,Excellent,Available,71
13945,Excellent,Available,61
13946,Fair,Maintenance,56
13947,Excellent,Rented,60
13948,Excellent,Available,19
13949,Excellent,Available,52
13950,Good,Available,32
13951,Good,Available,46
13952,Fair,Available,70
13953,Good,Rented,3
13954,Maintenance Required,Maintenance,77
13955,Good,Available,66
13956,Excellent,Available,16
13957,Fair,Available,7
13958,Fair,Rented,6
13959,Fair,Maintenance,34
13960,Excellent,Available,68
13961,Fair,Available,34
13962,Fair,Rented,44
13963,Fair,Available,46
13964,Maintenance Required,Available,75
13965,Fair,Available,32
13966,Fair,Available,33
13967,Good,Available,73
13968,Fair,Available,76
13969,Fair,Available,41
13970,Excellent,Available,78
13971,Good,Available,68
13972,Maintenance Required,Maintenance,13
